fir_number,district,police_station,crime_type,crime_category,severity,latitude,longitude,h3_r7,h3_r8,h3_r9,occurred_at,reported_at,hour,day_of_week,modus_operandi,description,status,victim_count,accused_count,property_value_inr,weapon_used,source
FIRNEW-2025-990358,Mysuru,Mysuru Lake PS,Burglary,Property,3,12.33442,76.682044,876015d9effffff,886015d9e5fffff,896015d9e4bffff,2026-06-01T02:51:00,2026-06-01T04:57:00,2,0,"ventilator forced, cash and gold stolen, guard dog poisoned","On the date of incident, ventilator forced, cash and gold stolen, guard dog poisoned. Reported at Mysuru.",Open,1,1,379500.0,,demo-synthetic
FIRNEW-2026-990359,Bengaluru City,Bengaluru Nagar PS,Drug Possession (NDPS),Narcotics,2,12.952005,77.585162,87618925bffffff,88618925b1fffff,89618925b17ffff,2026-06-02T22:09:00,2026-06-03T00:21:00,22,1,"caught in raid, contraband in vehicle, peddler network","Investigation reveals that caught in raid, contraband in vehicle, peddler network. Reported at Bengaluru City.",Open,1,1,,,demo-synthetic
FIRNEW-2023-990360,Bengaluru City,Mangaluru North PS,House Theft,Property,4,12.991665,77.696752,8761892e0ffffff,8861892e0dfffff,8961892e0c7ffff,2026-06-10T01:17:00,2026-06-10T09:46:00,1,2,"door latch lifted, cash from drawer taken, daytime when house empty","The victim states that door latch lifted, cash from drawer taken, daytime when house empty. Reported at Mangaluru.",Open,1,3,4400.0,,demo-synthetic
FIRNEW-2024-990361,Ballari,Ballari Lake PS,Assault,Violent,4,15.144105,76.929438,8760a180affffff,8860a180abfffff,8960a180aa3ffff,2026-06-10T23:19:00,2026-06-12T00:11:00,23,2,"argument over money, hit with blunt object, near liquor shop","The victim states that argument over money, hit with blunt object, near liquor shop. Reported at Ballari.",Open,1,1,,Wooden stick,demo-synthetic
FIRNEW-2025-990362,Kolar,Kolar South PS,Excise / Illicit Liquor,Narcotics,3,13.130022,78.129595,876189725ffffff,8861897257fffff,89618972577ffff,2026-06-02T07:05:00,2026-06-02T15:29:00,7,1,"vehicle intercepted, illicit liquor seized, unit destroyed","Complainant reports that vehicle intercepted, illicit liquor seized, unit destroyed. Reported at Kolar.",Open,1,1,,,demo-synthetic
FIRNEW-2026-990363,Mysuru,Bengaluru South PS,Vehicle Theft,Property,4,12.310261,76.652182,876015d98ffffff,886015d98bfffff,896015d98a3ffff,2026-06-07T20:40:00,2026-06-08T05:34:00,20,6,"duplicate key used, two-wheeler driven away, from apartment basement","Investigation reveals that duplicate key used, two-wheeler driven away, from apartment basement. Reported at Bengaluru City.",Open,3,1,216400.0,,demo-synthetic
FIRNEW-2023-990364,Hassan,Hassan Industrial Area PS,Drug Possession (NDPS),Narcotics,2,12.991803,76.106167,876010a18ffffff,886010a183fffff,896010a1833ffff,2026-06-07T16:36:00,2026-06-09T16:42:00,16,6,"tip-off acted upon, contraband in vehicle, peddler network","Complainant reports that tip-off acted upon, contraband in vehicle, peddler network. Reported at Hassan.",Open,1,1,,,demo-synthetic
FIRNEW-2024-990365,Bengaluru Rural,Bengaluru City PS,Vehicle Theft,Property,4,13.214059,77.566257,876016953ffffff,8860169539fffff,8960169538bffff,2026-06-09T11:13:00,2026-06-11T11:57:00,11,1,"master key used, two-wheeler driven away, near railway station","The victim states that master key used, two-wheeler driven away, near railway station. Reported at Bengaluru Rural.",Open,1,6,474500.0,,demo-synthetic
FIRNEW-2025-990366,Bengaluru City,Belagavi Industrial Area PS,Assault,Violent,3,13.001276,77.703833,8761892e6ffffff,8861892e63fffff,8961892e623ffff,2026-06-10T20:59:00,2026-06-11T09:35:00,20,2,"sudden quarrel escalated, victim beaten with sticks, alcohol involved","Investigation reveals that sudden quarrel escalated, victim beaten with sticks, alcohol involved. Reported at Belagavi.",Open,5,1,,Sharp-edged weapon,demo-synthetic
FIRNEW-2026-990367,Mysuru,Mysuru Cantonment PS,Drug Possession (NDPS),Narcotics,2,12.32671,76.630638,876015d9bffffff,886015d9bbfffff,896015ca6dbffff,2026-06-11T07:11:00,2026-06-13T07:31:00,7,3,"intercepted at checkpost, contraband in vehicle, weighing scale recovered","Investigation reveals that intercepted at checkpost, contraband in vehicle, weighing scale recovered. Reported at Mysuru.",Open,1,5,,,demo-synthetic
FIRNEW-2023-990368,Bengaluru City,Bengaluru Lake PS,Online Financial Fraud,Cybercrime,3,12.974727,77.595814,8760145b4ffffff,8860145b49fffff,8960145b48bffff,2026-06-01T06:37:00,2026-06-01T19:25:00,6,0,"fake customer-care number, OTP shared by victim, spoofed bank SMS","Investigation reveals that fake customer-care number, OTP shared by victim, spoofed bank SMS. Reported at Bengaluru City.",Open,1,1,238300.0,,demo-synthetic
FIRNEW-2024-990369,Mysuru,Bengaluru West PS,Attempt to Murder,Violent,4,12.309139,76.655161,876015d98ffffff,886015d98bfffff,896015d9887ffff,2026-06-12T06:19:00,2026-06-14T07:13:00,6,4,"waylaid victim, stabbed and fled, land dispute","The victim states that waylaid victim, stabbed and fled, land dispute. Reported at Bengaluru City.",Open,1,1,,Wooden stick,demo-synthetic
FIRNEW-2025-990370,Chitradurga,Chitradurga Cantonment PS,Vehicle Theft,Property,4,14.181694,76.395948,876012a80ffffff,886012a809fffff,896012a809bffff,2026-06-07T01:24:00,2026-06-09T02:11:00,1,6,"ignition hot-wired, car taken from parking lot, number plate swapped","The victim states that ignition hot-wired, car taken from parking lot, number plate swapped. Reported at Chitradurga.",Open,5,1,326600.0,,demo-synthetic
FIRNEW-2026-990371,Bengaluru City,Bengaluru Town PS,Vehicle Theft,Property,3,12.971456,77.545752,8760145a2ffffff,8860145a27fffff,8960145a27bffff,2026-06-03T06:32:00,2026-06-04T06:54:00,6,2,"ignition hot-wired, two-wheeler driven away, number plate swapped","Investigation reveals that ignition hot-wired, two-wheeler driven away, number plate swapped. Reported at Bengaluru City.",Open,4,4,393500.0,,demo-synthetic
FIRNEW-2023-990372,Bengaluru City,Hubballi-Dharwad North PS,Burglary,Property,2,12.997154,77.701833,8761892e0ffffff,8861892e0dfffff,8961892e0cbffff,2026-06-01T23:53:00,2026-06-02T12:31:00,23,0,"duplicate key used, jewellery taken, night-time entry","As per the FIR, duplicate key used, jewellery taken, night-time entry. Reported at Hubballi-Dharwad.",Open,1,3,444200.0,,demo-synthetic
FIRNEW-2024-990373,Chitradurga,Chitradurga Lake PS,Robbery,Property,4,14.246654,76.358227,876012a98ffffff,886012a987fffff,896012a9873ffff,2026-06-07T14:01:00,2026-06-07T17:51:00,14,6,"knife brandished, wallet snatched, on isolated stretch","The victim states that knife brandished, wallet snatched, on isolated stretch. Reported at Chitradurga.",Open,1,2,296300.0,Sickle,demo-synthetic
FIRNEW-2025-990374,Haveri,Haveri North PS,Dowry Harassment,Crime Against Women,2,14.767706,75.387761,8760aca5affffff,8860aca5adfffff,8960aca5ac7ffff,2026-06-08T21:14:00,2026-06-09T01:49:00,21,0,"demand for additional dowry, confined to room, mediation failed","The victim states that demand for additional dowry, confined to room, mediation failed. Reported at Haveri.",Open,1,4,,,demo-synthetic
FIRNEW-2026-990375,Mysuru,Kolar Town PS,Drug Possession (NDPS),Narcotics,3,12.304057,76.645354,876015d9dffffff,886015d9d7fffff,896015d9d6fffff,2026-06-07T19:11:00,2026-06-07T21:00:00,19,6,"intercepted at checkpost, ganja seized, supplied near college","Complainant reports that intercepted at checkpost, ganja seized, supplied near college. Reported at Kolar.",Open,1,6,,,demo-synthetic
FIRNEW-2023-990376,Bengaluru Rural,Bengaluru Industrial Area PS,Dacoity,Property,5,13.207676,77.571248,876016950ffffff,8860169507fffff,89601695077ffff,2026-06-10T23:45:00,2026-06-11T00:50:00,23,2,"armed gang of five, valuables carried in bags, fled in waiting vehicle","The victim states that armed gang of five, valuables carried in bags, fled in waiting vehicle. Reported at Bengaluru Rural.",Open,1,4,1784400.0,Wooden stick,demo-synthetic
FIRNEW-2024-990377,Hubballi-Dharwad,Hubballi-Dharwad West PS,House Theft,Property,3,15.369376,75.151221,8760a8950ffffff,8860a89507fffff,8960a89506bffff,2026-06-05T22:47:00,2026-06-06T07:07:00,22,4,"door latch lifted, mobile phones lifted, domestic help suspected","The victim states that door latch lifted, mobile phones lifted, domestic help suspected. Reported at Hubballi-Dharwad.",Open,1,3,592600.0,,demo-synthetic
FIRNEW-2025-990378,Bengaluru City,Bengaluru West PS,POCSO,Crime Against Children,5,12.99539,77.69884,8761892e0ffffff,8861892e0dfffff,8961892e0cfffff,2026-06-06T09:05:00,2026-06-06T13:53:00,9,5,"inappropriate behaviour, abuse reported by parents, school vicinity","Investigation reveals that inappropriate behaviour, abuse reported by parents, school vicinity. Reported at Bengaluru City.",Open,1,4,,,demo-synthetic
FIRNEW-2026-990379,Vijayapura,Vijayapura North PS,Burglary,Property,2,16.853343,75.760773,876085a49ffffff,886085a491fffff,896085a49c7ffff,2026-06-05T21:11:00,2026-06-06T05:39:00,21,4,"ventilator forced, cash and gold stolen, occupants away on travel","On the date of incident, ventilator forced, cash and gold stolen, occupants away on travel. Reported at Vijayapura.",Open,1,1,242500.0,,demo-synthetic
FIRNEW-2023-990380,Hubballi-Dharwad,Hubballi-Dharwad City PS,Online Financial Fraud,Cybercrime,3,15.419313,75.157085,8760a8823ffffff,8860a882edfffff,8960a882edbffff,2026-06-09T17:32:00,2026-06-11T17:38:00,17,1,"phishing link sent, amount debited via UPI, spoofed bank SMS","The victim states that phishing link sent, amount debited via UPI, spoofed bank SMS. Reported at Hubballi-Dharwad.",Open,1,1,446200.0,,demo-synthetic
FIRNEW-2024-990381,Mysuru,Bengaluru Industrial Area PS,Phishing / OTP Fraud,Cybercrime,3,12.300847,76.649748,876015d9dffffff,886015d9d7fffff,896015d9d73ffff,2026-06-01T02:22:00,2026-06-08T02:42:00,2,0,"SIM swap executed, bank account drained, social engineering used","Complainant reports that SIM swap executed, bank account drained, social engineering used. Reported at Bengaluru City.",Open,1,4,89800.0,,demo-synthetic
FIRNEW-2025-990382,Bengaluru City,Bengaluru Town PS,Burglary,Property,3,12.938284,77.634591,876189251ffffff,8861892517fffff,89618925177ffff,2026-06-07T02:24:00,2026-06-09T02:29:00,2,6,"ventilator forced, almirah emptied, night-time entry","As per the FIR, ventilator forced, almirah emptied, night-time entry. Reported at Bengaluru City.",Open,4,2,535700.0,,demo-synthetic
FIRNEW-2026-990383,Bengaluru City,Bengaluru Market PS,Burglary,Property,3,12.963454,77.582303,87618925bffffff,88618925b7fffff,89618925b63ffff,2026-06-12T11:36:00,2026-06-12T23:46:00,11,4,"grille cut open, electronics removed, guard dog poisoned","The victim states that grille cut open, electronics removed, guard dog poisoned. Reported at Bengaluru City.",Open,1,1,427600.0,,demo-synthetic
FIRNEW-2023-990384,Bengaluru City,Mysuru Rural PS,Phishing / OTP Fraud,Cybercrime,3,12.993822,77.701941,8761892e0ffffff,8861892e0dfffff,8961892e0dbffff,2026-06-11T12:10:00,2026-06-13T12:19:00,12,3,"fake lottery message, bank account drained, multiple small debits","Complainant reports that fake lottery message, bank account drained, multiple small debits. Reported at Mysuru.",Open,1,2,26200.0,,demo-synthetic
FIRNEW-2024-990385,Bengaluru City,Bengaluru Rural PS,Phishing / OTP Fraud,Cybercrime,4,12.977594,77.645555,8761892ecffffff,8861892ec1fffff,8961892ec07ffff,2026-06-02T05:27:00,2026-06-03T05:53:00,5,1,"fake lottery message, wallet balance transferred, multiple small debits","On the date of incident, fake lottery message, wallet balance transferred, multiple small debits. Reported at Bengaluru City.",Open,1,1,27800.0,,demo-synthetic
FIRNEW-2025-990386,Gadag,Gadag West PS,House Theft,Property,3,15.423408,75.641618,8760ac718ffffff,8860ac7187fffff,8960ac71877ffff,2026-06-05T21:23:00,2026-06-06T01:38:00,21,4,"false ceiling crawled, mobile phones lifted, domestic help suspected","Investigation reveals that false ceiling crawled, mobile phones lifted, domestic help suspected. Reported at Gadag.",Open,1,6,329700.0,,demo-synthetic
FIRNEW-2026-990387,Mysuru,Davanagere Nagar PS,Domestic Violence,Crime Against Women,4,12.303088,76.648298,876015d9dffffff,886015d9d7fffff,896015d9d7bffff,2026-06-12T21:38:00,2026-06-12T23:57:00,21,4,"dispute with in-laws, subjected to cruelty, complaint to women's helpline","As per the FIR, dispute with in-laws, subjected to cruelty, complaint to women's helpline. Reported at Davanagere.",Open,1,1,,,demo-synthetic
FIRNEW-2023-990388,Chikkamagaluru,Chikkamagaluru North PS,Missing Person,Missing,3,13.286732,75.741735,876010259ffffff,886010259bfffff,896010259b7ffff,2026-06-01T18:21:00,2026-06-04T18:45:00,18,0,"last seen near bus stand, whereabouts unknown, depression suspected","Investigation reveals that last seen near bus stand, whereabouts unknown, depression suspected. Reported at Chikkamagaluru.",Open,1,1,,,demo-synthetic
FIRNEW-2024-990389,Bagalkote,Bagalkote South PS,Attempt to Murder,Violent,4,16.165403,75.625152,8760ae235ffffff,8860ae2359fffff,8960ae2358bffff,2026-06-13T18:21:00,2026-06-14T03:13:00,18,5,"ambush near residence, stabbed and fled, victim survived with injuries","The victim states that ambush near residence, stabbed and fled, victim survived with injuries. Reported at Bagalkote.",Open,1,1,,Knife,demo-synthetic
FIRNEW-2025-990390,Bengaluru City,Bengaluru North PS,Murder,Violent,5,12.985889,77.709654,8761892e4ffffff,8861892e45fffff,8961892e447ffff,2026-06-11T08:19:00,2026-06-11T10:49:00,8,3,"lured to isolated spot, head injuries inflicted, body found in field","On the date of incident, lured to isolated spot, head injuries inflicted, body found in field. Reported at Bengaluru City.",Open,1,4,,Sickle,demo-synthetic
FIRNEW-2026-990391,Davanagere,Davanagere Industrial Area PS,Assault,Violent,3,14.46002,75.917045,876013586ffffff,8860135867fffff,8960135867bffff,2026-06-06T02:20:00,2026-06-06T07:07:00,2,5,"sudden quarrel escalated, stabbed during scuffle, alcohol involved","As per the FIR, sudden quarrel escalated, stabbed during scuffle, alcohol involved. Reported at Davanagere.",Open,1,2,,,demo-synthetic
FIRNEW-2023-990392,Koppal,Koppal West PS,Robbery,Property,4,15.351298,76.141264,8760ac535ffffff,8860ac5359fffff,8960ac5358bffff,2026-06-12T23:20:00,2026-06-13T05:37:00,23,4,"threatened with weapon, wallet snatched, victim assaulted","On the date of incident, threatened with weapon, wallet snatched, victim assaulted. Reported at Koppal.",Open,1,2,366200.0,,demo-synthetic
FIRNEW-2024-990393,Mysuru,Chikkaballapura South PS,Burglary,Property,2,12.301035,76.649385,876015d9dffffff,886015d9d7fffff,896015d9d73ffff,2026-06-13T21:59:00,2026-06-14T10:10:00,21,5,"back door pried open, almirah emptied, night-time entry","Investigation reveals that back door pried open, almirah emptied, night-time entry. Reported at Chikkaballapura.",Open,1,1,153700.0,,demo-synthetic
FIRNEW-2025-990394,Kalaburagi,Kalaburagi Town PS,Excise / Illicit Liquor,Narcotics,1,17.314959,76.811587,876085da6ffffff,886085da65fffff,896085da65bffff,2026-06-11T06:46:00,2026-06-11T15:31:00,6,3,"raid on illegal unit, distillation setup found, unit destroyed","On the date of incident, raid on illegal unit, distillation setup found, unit destroyed. Reported at Kalaburagi.",Open,1,1,,,demo-synthetic
FIRNEW-2026-990395,Belagavi,Belagavi East PS,Vehicle Theft,Property,3,15.852865,74.512523,8760a8219ffffff,8860a82183fffff,8960a821827ffff,2026-06-04T00:53:00,2026-06-05T00:57:00,0,3,"ignition hot-wired, car taken from parking lot, outside shopping mall","The victim states that ignition hot-wired, car taken from parking lot, outside shopping mall. Reported at Belagavi.",Open,1,1,255100.0,,demo-synthetic
FIRNEW-2023-990396,Bengaluru City,Shivamogga Lake PS,Online Financial Fraud,Cybercrime,4,12.984017,77.698731,8761892e0ffffff,8861892e09fffff,8961892e093ffff,2026-06-13T13:43:00,2026-06-14T01:59:00,13,5,"fake KYC update message, card details captured, spoofed bank SMS","Complainant reports that fake KYC update message, card details captured, spoofed bank SMS. Reported at Shivamogga.",Open,4,1,224000.0,,demo-synthetic
FIRNEW-2024-990397,Hassan,Hassan City PS,Vehicle Theft,Property,3,13.023224,76.092058,876010af4ffffff,886010af4bfffff,896010af4a7ffff,2026-06-11T02:50:00,2026-06-11T10:54:00,2,3,"duplicate key used, car taken from parking lot, number plate swapped","As per the FIR, duplicate key used, car taken from parking lot, number plate swapped. Reported at Hassan.",Open,1,1,467300.0,,demo-synthetic
FIRNEW-2025-990398,Mandya,Mandya North PS,Vehicle Theft,Property,2,12.495809,76.896548,876014333ffffff,8860143337fffff,89601433367ffff,2026-06-08T19:37:00,2026-06-09T04:11:00,19,0,"steering lock broken, car taken from parking lot, from apartment basement","On the date of incident, steering lock broken, car taken from parking lot, from apartment basement. Reported at Mandya.",Open,1,1,596200.0,,demo-synthetic
FIRNEW-2026-990399,Mysuru,Mangaluru Cantonment PS,House Theft,Property,2,12.319995,76.655009,876015d98ffffff,886015d981fffff,896015d980bffff,2026-06-09T17:34:00,2026-06-10T18:31:00,17,1,"door latch lifted, cash from drawer taken, no forced entry","The victim states that door latch lifted, cash from drawer taken, no forced entry. Reported at Mangaluru.",Open,1,1,262000.0,,demo-synthetic
FIRNEW-2023-990400,Bagalkote,Bagalkote Cantonment PS,Robbery,Property,4,16.170994,75.664698,8760ae31affffff,8860ae31a5fffff,8960ae31a5bffff,2026-06-13T21:06:00,2026-06-13T23:48:00,21,5,"knife brandished, cash and phone taken, on isolated stretch","On the date of incident, knife brandished, cash and phone taken, on isolated stretch. Reported at Bagalkote.",Open,4,1,113300.0,Sickle,demo-synthetic
